model_id,brand_id,model_name,speed_mbps,price,rating,stock,sold_units
3273,8,Huawei_Model_908,300,130.5,4.89,342,68
3274,6,Linksys_Model_378,300,38.95,4.82,293,95
3275,1,TP-Link_Model_439,5400,211.21,2.81,646,552
3276,6,Linksys_Model_705,5400,380.49,4.55,209,106
3277,9,Xiaomi_Model_135,10000,126.01,2.61,447,116
3278,5,Tenda_Model_407,150,111.93,4.3,314,87
3279,4,Asus_Model_885,10000,72.87,2.53,771,646
3280,4,Asus_Model_201,3600,176.88,3.72,920,282
3281,5,Tenda_Model_711,3600,61.94,2.81,164,144
3282,4,Asus_Model_395,300,127.92,3.59,371,227
3283,4,Asus_Model_836,150,268.2,2.94,898,384
3284,8,Huawei_Model_121,10000,73.53,3.94,808,329
3285,1,TP-Link_Model_546,600,370.89,4.17,257,160
3286,1,TP-Link_Model_587,1200,381.23,3.76,799,55
3287,10,Belkin_Model_409,3600,199.42,4.65,50,34
3288,3,D-Link_Model_918,3600,80.58,4.82,958,85
3289,7,Cisco_Model_522,150,247.07,3.42,136,40
3290,6,Linksys_Model_414,2400,267.18,4.46,497,91
3291,1,TP-Link_Model_601,1200,166.51,3.99,730,121
3292,7,Cisco_Model_416,2400,333.73,4.26,900,512
3293,4,Asus_Model_641,10000,266.86,4.97,13,12
3294,2,Netgear_Model_226,1200,232.03,4.12,907,126
3295,2,Netgear_Model_710,3600,82.42,3.83,956,654
3296,6,Linksys_Model_732,1200,260.76,2.71,305,239
3297,3,D-Link_Model_567,3600,381.82,3.79,668,181
3298,9,Xiaomi_Model_103,5400,20.43,4.74,619,346
3299,7,Cisco_Model_344,1200,186.14,4.78,585,488
3300,2,Netgear_Model_865,600,300.79,3.08,490,418
3301,1,TP-Link_Model_411,3600,118.18,2.71,953,462
3302,4,Asus_Model_444,5400,208.9,2.58,378,168
3303,8,Huawei_Model_668,5400,164.63,4.86,897,647
3304,1,TP-Link_Model_950,600,244.24,2.81,510,500
3305,10,Belkin_Model_872,600,395.19,4.9,710,436
3306,1,TP-Link_Model_440,3600,345.63,4.03,501,352
3307,9,Xiaomi_Model_627,5400,317.9,2.87,647,222
3308,6,Linksys_Model_299,600,157.2,3.5,703,442
3309,6,Linksys_Model_244,2400,64.82,4.62,943,110
3310,2,Netgear_Model_593,2400,56.41,4.67,702,232
3311,9,Xiaomi_Model_853,3600,134.73,3.88,70,15
3312,1,TP-Link_Model_223,1200,248.21,3.42,485,97
3313,1,TP-Link_Model_704,600,339.8,4.17,203,83
3314,4,Asus_Model_652,2400,255.61,3.4,961,386
3315,8,Huawei_Model_379,10000,23.53,4.17,419,59
3316,9,Xiaomi_Model_698,5400,192.27,4.89,781,597
3317,7,Cisco_Model_482,3600,25.24,3.69,464,191
3318,2,Netgear_Model_753,10000,135.81,3.7,977,360
3319,8,Huawei_Model_200,1200,100.82,4.08,336,295
3320,6,Linksys_Model_695,1200,364.86,4.85,793,190
3321,4,Asus_Model_185,3600,172.41,3.43,814,590
3322,3,D-Link_Model_561,10000,99.45,3.62,279,265
3323,4,Asus_Model_545,10000,373.76,4.56,636,597
3324,6,Linksys_Model_189,3600,356.66,4.51,336,68
3325,3,D-Link_Model_105,1200,367.05,2.76,537,248
3326,3,D-Link_Model_306,2400,37.87,3.67,734,157
3327,8,Huawei_Model_893,3600,36.65,4.12,870,215
3328,6,Linksys_Model_581,300,186.63,3.74,978,706
3329,9,Xiaomi_Model_688,10000,295.74,3.21,685,254
3330,8,Huawei_Model_483,10000,186.34,4.2,629,337
3331,10,Belkin_Model_428,600,292.63,3.05,117,27
3332,10,Belkin_Model_781,2400,78.26,3.89,739,516
3333,10,Belkin_Model_811,150,179.12,4.13,677,202
3334,5,Tenda_Model_820,1200,337.08,4.61,913,654
3335,4,Asus_Model_388,600,257.45,3.96,939,938
3336,9,Xiaomi_Model_362,3600,30.26,4.66,198,189
3337,6,Linksys_Model_806,150,365.72,2.61,554,120
3338,9,Xiaomi_Model_900,1200,275.8,3.05,16,8
3339,8,Huawei_Model_353,5400,187.46,4.46,44,34
3340,4,Asus_Model_906,10000,276.62,3.11,338,206
3341,5,Tenda_Model_994,5400,386.54,2.97,987,877
3342,1,TP-Link_Model_122,2400,291.53,4.31,437,85
3343,5,Tenda_Model_683,10000,55.83,2.87,633,434
3344,8,Huawei_Model_650,1200,173.12,3.09,999,562
3345,2,Netgear_Model_602,2400,392.93,2.68,653,228
3346,4,Asus_Model_911,3600,254.69,4.27,851,273
3347,9,Xiaomi_Model_709,5400,46.82,3.17,921,69
3348,1,TP-Link_Model_577,600,194.32,4.55,816,422
3349,5,Tenda_Model_184,2400,60.6,4.32,108,6
3350,1,TP-Link_Model_733,10000,102.52,3.45,889,406
3351,3,D-Link_Model_699,2400,178.16,4.94,931,836
3352,3,D-Link_Model_250,1200,115.52,2.89,718,271
3353,9,Xiaomi_Model_582,5400,126.26,4.92,74,70
3354,8,Huawei_Model_745,10000,392.77,2.51,74,24
3355,4,Asus_Model_809,600,175.67,4.92,760,585
3356,9,Xiaomi_Model_341,3600,128.82,4.68,986,84
3357,8,Huawei_Model_750,2400,78.84,3.11,236,117
3358,10,Belkin_Model_869,1200,398.74,3.68,185,157
3359,2,Netgear_Model_220,5400,232.46,2.89,223,34
3360,6,Linksys_Model_981,2400,237.85,4.8,407,284
3361,1,TP-Link_Model_154,5400,28.97,4.17,750,631
3362,10,Belkin_Model_477,300,206.03,3.87,837,203
3363,3,D-Link_Model_856,5400,69.65,2.99,857,781
3364,1,TP-Link_Model_813,5400,373.59,2.72,941,916
3365,9,Xiaomi_Model_809,300,331.89,4.9,639,251
3366,8,Huawei_Model_850,5400,305.34,3.95,782,243
3367,2,Netgear_Model_938,600,296.12,3.93,783,45
3368,3,D-Link_Model_687,300,68.57,4.9,720,179
3369,3,D-Link_Model_397,2400,372.86,2.58,922,68
3370,4,Asus_Model_494,10000,37.51,4.35,924,623
3371,10,Belkin_Model_608,3600,301.93,2.95,726,166
3372,2,Netgear_Model_303,3600,391.27,3.85,509,334
3373,6,Linksys_Model_305,1200,172.27,2.97,567,244
3374,9,Xiaomi_Model_920,2400,278.88,2.81,782,302
3375,1,TP-Link_Model_381,150,144.43,3.44,628,368
3376,7,Cisco_Model_129,600,366.13,2.85,856,550
3377,5,Tenda_Model_875,1200,83.98,3.59,937,71
3378,2,Netgear_Model_914,5400,26.69,4.43,79,53
3379,4,Asus_Model_478,600,391.79,2.6,507,366
3380,10,Belkin_Model_359,600,233.42,3.4,795,291
3381,4,Asus_Model_799,10000,380.77,4.54,745,91
3382,7,Cisco_Model_884,10000,121.4,3.43,226,175
3383,7,Cisco_Model_828,300,40.67,4.97,201,16
3384,5,Tenda_Model_309,10000,103.45,2.64,329,279
3385,3,D-Link_Model_295,3600,251.77,3.55,429,34
3386,3,D-Link_Model_303,300,287.94,2.87,109,82
3387,9,Xiaomi_Model_413,300,221.86,3.35,819,707
3388,5,Tenda_Model_216,3600,60.95,4.21,357,181
3389,3,D-Link_Model_751,2400,106.4,4.23,916,398
3390,4,Asus_Model_240,1200,296.11,4.17,376,82
3391,5,Tenda_Model_699,1200,139.28,3.73,763,497
3392,6,Linksys_Model_351,150,330.7,4.83,817,564
3393,4,Asus_Model_535,150,90.1,3.71,31,4
3394,6,Linksys_Model_968,1200,48.24,4.26,999,262
3395,1,TP-Link_Model_560,5400,133.76,4.73,295,67
3396,4,Asus_Model_600,2400,341.22,3.65,566,30
3397,1,TP-Link_Model_451,3600,208.0,3.26,15,12
3398,9,Xiaomi_Model_434,2400,268.87,4.63,282,232
3399,1,TP-Link_Model_542,1200,382.57,4.54,620,380
3400,5,Tenda_Model_727,300,37.63,3.28,950,782
3401,9,Xiaomi_Model_494,2400,255.33,4.08,860,730
3402,10,Belkin_Model_777,3600,60.49,4.45,611,248
3403,3,D-Link_Model_481,10000,199.4,2.72,156,77
3404,8,Huawei_Model_983,10000,67.09,3.4,420,37
3405,8,Huawei_Model_821,300,258.1,4.24,922,713
3406,7,Cisco_Model_967,300,121.76,4.76,500,319
3407,4,Asus_Model_233,1200,342.77,2.57,827,812
3408,4,Asus_Model_937,300,40.16,3.59,818,17
3409,4,Asus_Model_651,2400,384.63,3.5,372,223
3410,3,D-Link_Model_864,5400,264.91,4.7,455,411
3411,10,Belkin_Model_678,5400,98.85,2.88,90,33
3412,1,TP-Link_Model_789,10000,106.9,4.77,637,266
3413,3,D-Link_Model_241,150,311.1,2.63,937,916
3414,5,Tenda_Model_514,10000,321.83,3.08,149,72
3415,4,Asus_Model_951,150,187.72,4.08,746,524
3416,10,Belkin_Model_205,300,136.1,4.35,668,33
3417,7,Cisco_Model_617,150,384.24,4.03,82,32
3418,4,Asus_Model_340,300,328.36,4.06,689,622
3419,5,Tenda_Model_655,150,52.04,4.98,382,263
3420,7,Cisco_Model_166,5400,49.91,4.54,926,499
3421,1,TP-Link_Model_400,150,120.34,4.78,358,95
3422,10,Belkin_Model_807,1200,144.54,4.88,63,28
3423,7,Cisco_Model_322,600,144.52,4.79,496,414
3424,7,Cisco_Model_849,10000,326.56,2.89,986,682
3425,1,TP-Link_Model_842,5400,121.76,4.72,110,46
3426,5,Tenda_Model_735,3600,284.71,2.53,558,341
3427,9,Xiaomi_Model_876,300,365.43,4.7,578,381
3428,5,Tenda_Model_615,3600,336.24,3.96,983,734
3429,3,D-Link_Model_412,10000,189.82,3.18,743,49
3430,7,Cisco_Model_438,10000,238.34,3.58,814,720
3431,6,Linksys_Model_971,10000,93.06,2.94,187,88
3432,1,TP-Link_Model_299,600,84.88,3.6,594,541
3433,4,Asus_Model_150,600,55.67,3.3,481,333
3434,4,Asus_Model_607,3600,274.85,4.17,555,232
3435,8,Huawei_Model_975,1200,123.89,3.36,525,464
3436,4,Asus_Model_239,10000,99.09,3.8,257,69
3437,2,Netgear_Model_953,10000,386.54,3.55,671,231
3438,5,Tenda_Model_364,5400,339.9,3.57,531,213
3439,1,TP-Link_Model_529,3600,259.44,4.76,134,114
3440,5,Tenda_Model_694,5400,333.82,4.54,614,557
3441,9,Xiaomi_Model_697,150,23.61,3.0,458,230
3442,4,Asus_Model_848,1200,193.43,4.99,385,233
3443,3,D-Link_Model_215,5400,340.47,4.57,716,558
3444,2,Netgear_Model_126,300,279.7,3.77,506,236
3445,6,Linksys_Model_371,2400,102.63,3.28,462,277
3446,1,TP-Link_Model_190,10000,199.33,4.54,643,604
3447,10,Belkin_Model_996,2400,168.72,4.44,271,63
3448,1,TP-Link_Model_854,2400,156.3,4.44,330,116
3449,8,Huawei_Model_241,1200,316.29,4.08,385,219
3450,1,TP-Link_Model_919,2400,315.67,4.61,718,680
3451,5,Tenda_Model_399,3600,26.31,4.1,26,22
3452,9,Xiaomi_Model_230,2400,296.2,3.07,446,84
3453,5,Tenda_Model_568,10000,376.15,3.6,173,19
3454,4,Asus_Model_457,300,31.05,3.94,575,130
3455,7,Cisco_Model_452,600,51.74,3.36,491,256
3456,5,Tenda_Model_102,600,80.63,2.61,794,181
3457,5,Tenda_Model_461,3600,223.78,3.33,826,700
3458,7,Cisco_Model_549,3600,217.35,4.25,654,343
3459,1,TP-Link_Model_120,10000,285.72,4.48,850,160
3460,3,D-Link_Model_392,5400,92.02,3.62,28,19
3461,2,Netgear_Model_778,1200,238.27,4.36,176,45
3462,10,Belkin_Model_191,3600,170.9,4.74,716,58
3463,7,Cisco_Model_341,600,86.92,3.51,730,237
3464,6,Linksys_Model_781,3600,61.31,4.76,412,44
3465,4,Asus_Model_908,3600,398.52,4.48,830,540
3466,5,Tenda_Model_844,150,100.97,4.0,491,487
3467,6,Linksys_Model_493,10000,97.6,4.35,640,145
3468,2,Netgear_Model_867,150,384.08,3.12,960,258
3469,10,Belkin_Model_747,5400,133.17,3.74,989,226
3470,5,Tenda_Model_365,10000,253.97,4.48,367,249
3471,7,Cisco_Model_190,10000,57.23,2.76,609,119
3472,7,Cisco_Model_613,600,355.36,4.74,162,67
3473,3,D-Link_Model_810,150,249.76,3.02,824,810
3474,10,Belkin_Model_238,5400,211.57,3.4,882,234
3475,1,TP-Link_Model_139,150,135.43,3.2,312,115
3476,3,D-Link_Model_428,5400,348.23,3.68,925,182
3477,6,Linksys_Model_623,2400,387.08,4.69,379,289
3478,5,Tenda_Model_100,2400,257.63,3.8,432,400
3479,7,Cisco_Model_468,10000,229.12,2.61,666,271
3480,6,Linksys_Model_477,150,399.47,4.51,717,399
3481,3,D-Link_Model_909,10000,393.11,4.43,795,38
3482,7,Cisco_Model_813,600,344.14,3.43,323,31
3483,10,Belkin_Model_402,5400,376.89,3.89,57,28
3484,5,Tenda_Model_174,1200,56.96,2.94,472,137
3485,9,Xiaomi_Model_110,600,297.02,2.93,395,236
3486,2,Netgear_Model_559,3600,167.85,3.28,464,424
3487,10,Belkin_Model_725,300,373.56,4.52,824,134
3488,2,Netgear_Model_387,3600,52.59,2.91,794,214
3489,8,Huawei_Model_559,3600,247.01,3.92,394,88
3490,7,Cisco_Model_686,300,319.11,2.75,468,165
3491,7,Cisco_Model_705,10000,108.44,3.93,784,575
3492,2,Netgear_Model_760,300,39.45,4.15,932,225
3493,6,Linksys_Model_459,3600,90.09,3.5,903,286
3494,9,Xiaomi_Model_459,3600,239.16,4.32,828,632
3495,9,Xiaomi_Model_545,10000,293.11,4.91,492,97
3496,1,TP-Link_Model_422,2400,194.52,2.94,500,272
3497,3,D-Link_Model_436,3600,348.29,4.37,65,13
3498,9,Xiaomi_Model_247,2400,33.01,3.26,486,215
3499,1,TP-Link_Model_181,2400,352.13,3.61,415,165
3500,7,Cisco_Model_975,3600,73.13,3.34,687,325
3501,6,Linksys_Model_950,3600,315.69,3.2,104,68
3502,3,D-Link_Model_191,1200,180.29,3.57,358,334
3503,4,Asus_Model_490,600,52.45,3.34,465,78
3504,5,Tenda_Model_544,300,387.87,2.73,603,555
3505,3,D-Link_Model_638,1200,257.95,2.89,250,211
3506,4,Asus_Model_467,150,230.35,4.11,472,159
3507,1,TP-Link_Model_512,10000,299.29,3.49,349,161
3508,9,Xiaomi_Model_740,10000,28.15,2.67,993,26
3509,10,Belkin_Model_790,2400,371.43,4.92,77,68
3510,5,Tenda_Model_629,1200,76.78,2.72,120,37
3511,9,Xiaomi_Model_463,10000,284.77,3.28,453,422
3512,7,Cisco_Model_363,150,270.52,4.44,340,21
3513,10,Belkin_Model_472,300,168.76,3.7,893,780
3514,5,Tenda_Model_591,3600,31.74,4.01,496,242
3515,5,Tenda_Model_851,5400,308.75,4.46,900,834
3516,3,D-Link_Model_337,5400,161.32,4.47,612,378
3517,3,D-Link_Model_700,600,160.48,4.76,754,289
3518,5,Tenda_Model_159,5400,72.84,4.6,454,132
3519,10,Belkin_Model_921,150,338.84,4.95,173,126
3520,10,Belkin_Model_609,150,280.3,3.35,489,190
3521,6,Linksys_Model_150,5400,330.73,3.87,666,414
3522,3,D-Link_Model_433,1200,328.17,4.87,821,82
3523,6,Linksys_Model_695,150,81.31,4.3,148,107
3524,7,Cisco_Model_163,150,294.95,2.88,795,600
3525,4,Asus_Model_528,3600,301.44,3.14,864,856
3526,7,Cisco_Model_878,2400,189.59,4.99,341,116
3527,10,Belkin_Model_147,2400,175.7,3.44,44,20
3528,2,Netgear_Model_345,2400,84.87,4.92,972,132
3529,3,D-Link_Model_895,10000,145.99,3.13,936,240
3530,10,Belkin_Model_676,5400,360.76,3.33,791,427
3531,2,Netgear_Model_360,3600,174.47,2.55,545,165
3532,7,Cisco_Model_654,2400,171.49,3.67,672,316
3533,2,Netgear_Model_631,10000,35.87,4.58,229,133
3534,4,Asus_Model_713,1200,331.52,2.73,769,164
3535,8,Huawei_Model_588,10000,33.54,4.55,148,70
3536,1,TP-Link_Model_368,1200,321.25,2.82,490,265
3537,4,Asus_Model_134,300,323.39,4.74,771,448
3538,7,Cisco_Model_601,3600,299.29,3.27,697,13
3539,9,Xiaomi_Model_494,10000,284.16,3.73,244,224
3540,9,Xiaomi_Model_668,150,335.53,4.27,255,179
3541,10,Belkin_Model_466,1200,23.0,2.84,59,36
3542,10,Belkin_Model_275,3600,139.11,4.77,482,279
3543,4,Asus_Model_832,300,138.69,3.34,598,75
3544,5,Tenda_Model_534,150,374.43,3.01,447,85
3545,7,Cisco_Model_900,3600,72.27,4.08,102,51
3546,6,Linksys_Model_112,300,313.26,2.63,478,253
3547,2,Netgear_Model_922,10000,44.19,3.36,522,414
3548,7,Cisco_Model_829,1200,40.57,4.49,693,646
3549,9,Xiaomi_Model_726,10000,149.1,4.52,419,294
3550,9,Xiaomi_Model_142,1200,163.09,4.21,430,391
3551,10,Belkin_Model_447,300,391.96,4.2,435,404
3552,3,D-Link_Model_734,10000,104.17,3.42,385,51
3553,1,TP-Link_Model_837,150,333.48,4.55,755,275
3554,1,TP-Link_Model_535,1200,244.98,3.73,298,31
3555,4,Asus_Model_612,1200,58.04,3.89,175,34
3556,7,Cisco_Model_415,1200,188.02,3.51,184,15
3557,6,Linksys_Model_864,2400,102.49,2.92,198,179
3558,7,Cisco_Model_586,5400,136.91,4.2,376,205
3559,2,Netgear_Model_508,150,82.75,4.28,355,95
3560,6,Linksys_Model_468,10000,161.17,4.9,288,280
3561,3,D-Link_Model_288,5400,380.15,2.52,581,160
3562,2,Netgear_Model_632,300,324.66,2.51,164,79
3563,2,Netgear_Model_517,600,361.1,3.95,52,23
3564,8,Huawei_Model_256,5400,388.17,3.24,531,154
3565,5,Tenda_Model_165,2400,206.82,3.83,324,286
3566,5,Tenda_Model_125,600,157.8,2.94,398,237
3567,10,Belkin_Model_868,150,238.67,4.84,947,265
3568,4,Asus_Model_159,600,199.78,3.63,154,110
3569,8,Huawei_Model_497,600,322.15,3.21,39,28
3570,1,TP-Link_Model_127,300,93.0,3.47,234,180
3571,3,D-Link_Model_395,10000,371.49,3.7,718,715
3572,4,Asus_Model_617,150,94.26,3.73,80,15
3573,9,Xiaomi_Model_905,600,232.58,2.72,154,14
3574,4,Asus_Model_902,5400,93.73,2.79,673,498
3575,1,TP-Link_Model_637,1200,213.14,3.2,743,14
3576,8,Huawei_Model_559,1200,272.38,3.81,606,219
3577,4,Asus_Model_123,3600,273.68,4.35,238,4
3578,4,Asus_Model_178,150,228.11,4.46,695,429
3579,3,D-Link_Model_502,600,52.36,4.35,605,41
3580,7,Cisco_Model_255,3600,106.53,4.27,892,82
3581,7,Cisco_Model_444,10000,222.2,3.13,836,132
3582,9,Xiaomi_Model_360,2400,203.0,3.17,917,303
3583,2,Netgear_Model_405,3600,273.67,4.03,773,152
3584,6,Linksys_Model_481,1200,281.75,3.99,63,30
3585,7,Cisco_Model_324,1200,360.85,4.78,930,426
3586,2,Netgear_Model_192,10000,295.76,4.96,961,178
3587,7,Cisco_Model_901,1200,399.92,3.08,113,5
3588,2,Netgear_Model_649,600,40.96,2.86,731,412
3589,8,Huawei_Model_150,3600,35.35,3.42,966,566
3590,3,D-Link_Model_594,5400,390.31,3.75,775,88
3591,5,Tenda_Model_951,600,218.33,4.28,167,90
3592,1,TP-Link_Model_523,1200,239.2,3.18,335,173
3593,4,Asus_Model_169,300,47.2,3.42,433,168
3594,1,TP-Link_Model_341,150,130.3,2.72,338,295
3595,1,TP-Link_Model_850,300,160.57,3.6,319,120
3596,9,Xiaomi_Model_721,10000,325.75,3.47,254,159
3597,1,TP-Link_Model_695,10000,364.29,4.89,354,256
3598,10,Belkin_Model_647,5400,25.26,4.63,334,259
3599,4,Asus_Model_344,5400,325.14,4.59,526,101
3600,8,Huawei_Model_807,150,110.16,3.21,839,265
3601,8,Huawei_Model_218,10000,196.28,4.46,978,87
3602,7,Cisco_Model_424,150,289.54,4.31,787,74
3603,3,D-Link_Model_521,10000,297.98,4.78,719,230
3604,3,D-Link_Model_150,2400,82.13,2.7,388,316
3605,2,Netgear_Model_177,10000,255.89,3.49,970,616
3606,2,Netgear_Model_880,5400,25.36,4.38,836,714
3607,5,Tenda_Model_125,5400,121.4,4.21,993,527
3608,6,Linksys_Model_396,5400,365.73,3.52,78,19
3609,2,Netgear_Model_297,10000,53.39,4.76,564,194
3610,9,Xiaomi_Model_222,5400,133.67,4.99,772,480
3611,3,D-Link_Model_933,600,392.71,4.3,888,142
3612,7,Cisco_Model_752,300,46.44,3.5,896,767
3613,9,Xiaomi_Model_833,300,265.44,2.63,251,53
3614,7,Cisco_Model_303,600,82.53,4.01,268,27
3615,4,Asus_Model_620,600,241.08,3.03,584,71
3616,1,TP-Link_Model_161,600,320.11,4.81,893,229
3617,2,Netgear_Model_631,300,221.08,3.65,452,76
3618,1,TP-Link_Model_121,3600,192.33,3.28,555,257
3619,9,Xiaomi_Model_386,3600,78.18,4.94,988,836
3620,5,Tenda_Model_483,300,114.21,2.94,28,17
3621,3,D-Link_Model_600,5400,148.35,4.26,757,552
3622,5,Tenda_Model_264,5400,382.51,2.65,768,499
3623,9,Xiaomi_Model_144,300,110.56,4.34,297,146
3624,10,Belkin_Model_345,150,110.72,3.23,499,53
3625,8,Huawei_Model_866,10000,23.55,3.36,490,101
3626,5,Tenda_Model_367,1200,180.5,4.2,740,514
3627,4,Asus_Model_838,10000,59.13,4.3,871,213
3628,3,D-Link_Model_154,10000,153.65,3.56,763,705
3629,1,TP-Link_Model_444,2400,261.45,4.23,663,495
3630,1,TP-Link_Model_178,3600,115.74,4.57,226,15
3631,8,Huawei_Model_664,10000,307.26,3.1,678,370
3632,4,Asus_Model_219,10000,184.23,2.98,451,215
3633,5,Tenda_Model_261,1200,179.81,4.49,235,67
3634,6,Linksys_Model_481,1200,339.09,3.66,187,26
3635,8,Huawei_Model_981,3600,255.99,2.52,502,384
3636,2,Netgear_Model_740,600,346.6,4.67,530,328
3637,4,Asus_Model_154,150,388.44,4.01,19,2
3638,7,Cisco_Model_794,10000,223.17,3.59,219,205
3639,1,TP-Link_Model_214,600,161.66,3.43,932,637
3640,6,Linksys_Model_664,2400,263.85,3.12,347,17
3641,9,Xiaomi_Model_620,5400,397.58,2.57,82,30
3642,7,Cisco_Model_440,3600,54.38,3.97,906,66
3643,7,Cisco_Model_861,1200,108.56,4.35,788,228
3644,5,Tenda_Model_291,2400,92.67,4.81,639,87
3645,7,Cisco_Model_543,3600,356.12,3.32,436,435
3646,1,TP-Link_Model_764,10000,41.26,3.5,384,320
3647,7,Cisco_Model_896,3600,365.19,4.07,698,647
3648,1,TP-Link_Model_744,600,154.52,3.86,749,421
3649,6,Linksys_Model_354,600,240.42,2.74,913,640
3650,5,Tenda_Model_766,3600,64.15,3.18,222,27
3651,6,Linksys_Model_123,2400,297.48,4.74,700,57
3652,9,Xiaomi_Model_811,3600,42.16,2.9,125,120
3653,2,Netgear_Model_322,300,60.76,2.65,415,287
3654,6,Linksys_Model_370,2400,226.25,4.29,653,424
3655,7,Cisco_Model_640,2400,334.94,2.53,648,29
3656,7,Cisco_Model_812,1200,112.63,4.86,726,148
3657,3,D-Link_Model_649,1200,159.19,4.11,991,350
3658,7,Cisco_Model_727,10000,188.84,4.19,233,217
3659,4,Asus_Model_692,2400,161.55,4.47,226,39
3660,9,Xiaomi_Model_881,10000,229.92,3.72,911,703
3661,2,Netgear_Model_723,1200,378.33,3.65,313,194
3662,7,Cisco_Model_678,150,190.74,3.92,316,1
3663,3,D-Link_Model_937,1200,367.63,4.73,467,265
3664,9,Xiaomi_Model_153,10000,324.18,2.7,551,71
3665,2,Netgear_Model_797,5400,250.36,2.58,236,35
3666,7,Cisco_Model_148,5400,352.68,4.1,11,7
3667,5,Tenda_Model_968,300,86.94,3.36,147,94
3668,8,Huawei_Model_417,600,103.19,3.78,965,287
3669,5,Tenda_Model_318,10000,292.3,4.3,746,294
3670,1,TP-Link_Model_334,300,100.57,3.67,792,3
3671,5,Tenda_Model_785,1200,396.52,3.81,615,30
3672,2,Netgear_Model_104,10000,99.94,3.88,146,43
3673,8,Huawei_Model_163,2400,104.96,4.96,758,221
3674,4,Asus_Model_439,600,350.96,4.34,886,302
3675,7,Cisco_Model_174,5400,215.63,2.75,153,83
3676,10,Belkin_Model_427,10000,314.89,3.17,238,8
3677,2,Netgear_Model_521,2400,344.5,3.89,729,375
3678,9,Xiaomi_Model_278,5400,144.47,3.42,932,20
3679,5,Tenda_Model_311,10000,87.33,4.83,43,43
3680,2,Netgear_Model_279,2400,389.36,4.94,313,295
3681,5,Tenda_Model_318,3600,276.13,3.33,479,271
3682,9,Xiaomi_Model_435,150,265.55,4.35,107,84
3683,9,Xiaomi_Model_403,150,377.66,2.66,358,29
3684,9,Xiaomi_Model_774,1200,221.88,3.07,485,103
3685,2,Netgear_Model_466,5400,258.59,3.63,776,272
3686,2,Netgear_Model_209,2400,346.87,3.35,567,272
3687,10,Belkin_Model_252,1200,117.71,3.58,37,4
3688,2,Netgear_Model_518,600,218.41,2.65,203,69
3689,1,TP-Link_Model_482,2400,108.16,2.83,838,18
3690,9,Xiaomi_Model_591,10000,394.5,4.89,66,51
3691,1,TP-Link_Model_433,1200,189.7,3.55,867,390
3692,3,D-Link_Model_157,600,120.34,4.11,187,132
3693,9,Xiaomi_Model_131,5400,105.47,4.74,856,618
3694,3,D-Link_Model_278,2400,308.91,3.21,402,255
3695,3,D-Link_Model_766,5400,221.19,4.96,867,669
3696,5,Tenda_Model_855,1200,186.52,3.65,376,125
3697,4,Asus_Model_598,600,174.2,3.26,61,45
3698,4,Asus_Model_274,1200,201.11,4.2,742,421
3699,9,Xiaomi_Model_301,300,297.19,3.6,727,228
3700,6,Linksys_Model_483,1200,286.79,2.88,660,575
3701,8,Huawei_Model_724,5400,257.76,4.37,621,224
3702,5,Tenda_Model_781,3600,49.44,3.14,343,3
3703,1,TP-Link_Model_729,600,341.93,3.46,808,162
3704,2,Netgear_Model_276,150,59.68,3.1,719,519
3705,5,Tenda_Model_565,3600,263.76,3.63,758,539
3706,6,Linksys_Model_330,300,135.91,4.18,77,29
3707,2,Netgear_Model_659,1200,123.21,3.11,621,306
3708,8,Huawei_Model_844,2400,70.7,4.63,484,448
3709,6,Linksys_Model_296,10000,65.94,3.49,215,62
3710,10,Belkin_Model_575,1200,61.94,2.68,485,103
3711,3,D-Link_Model_305,10000,103.06,2.88,854,199
3712,6,Linksys_Model_869,2400,88.16,3.91,90,82
3713,9,Xiaomi_Model_392,150,332.74,3.4,324,9
3714,5,Tenda_Model_915,5400,288.51,3.93,76,69
3715,8,Huawei_Model_377,1200,152.8,4.69,885,36
3716,3,D-Link_Model_730,1200,239.46,3.54,925,123
3717,9,Xiaomi_Model_533,300,376.96,4.4,560,53
3718,6,Linksys_Model_420,1200,388.59,2.61,688,197
3719,2,Netgear_Model_506,600,31.68,3.26,97,51
3720,10,Belkin_Model_520,150,376.57,3.38,332,277
3721,5,Tenda_Model_301,5400,244.24,4.84,312,120
3722,6,Linksys_Model_760,1200,145.89,3.28,122,99
3723,1,TP-Link_Model_776,2400,222.49,4.79,245,224
3724,3,D-Link_Model_231,1200,57.03,3.35,926,791
3725,8,Huawei_Model_124,10000,262.59,2.6,417,30
3726,10,Belkin_Model_508,150,292.85,3.47,672,74
3727,10,Belkin_Model_256,1200,253.18,2.78,918,633
3728,8,Huawei_Model_620,2400,163.83,2.89,489,262
3729,5,Tenda_Model_782,3600,321.12,3.2,157,4
3730,3,D-Link_Model_235,3600,273.88,4.72,604,48
3731,4,Asus_Model_235,300,396.58,3.14,287,213
3732,8,Huawei_Model_198,3600,64.92,3.47,258,203
3733,1,TP-Link_Model_251,300,329.53,4.09,449,341
3734,2,Netgear_Model_971,3600,263.67,4.82,626,192
3735,3,D-Link_Model_133,3600,187.46,4.35,698,41
3736,3,D-Link_Model_234,1200,79.73,2.61,737,400
3737,7,Cisco_Model_888,300,76.43,4.89,851,434
3738,4,Asus_Model_697,2400,365.39,3.24,599,12
